Step,Time,NA,NB
218,21.8,11.1807882423578,9.95818793407135
219,21.9,11.0689803599342,9.87083205781351
220,22,10.9582905563348,9.78410522025658
221,22.1,10.8487076507715,9.69800602141479
222,22.2,10.7402205742638,9.61253297749421
223,22.3,10.6328183685211,9.52768452368697
224,22.4,10.5264901848359,9.44345901689844
225,22.5000000000001,10.4212252829876,9.35985473840883
226,22.6000000000001,10.3170130301577,9.27686989647053
227,22.7000000000001,10.2138428998561,9.1945026288427
228,22.8000000000001,10.1117044708576,9.1127510052644
229,22.9000000000001,10.010587426149,9.03161302986769
230,23.0000000000001,9.91048155188749,8.95108664353183
231,23.1000000000001,9.81137673636862,8.87116972618006
232,23.2000000000001,9.71326296900493,8.79186009902015
233,23.3000000000001,9.61613033931488,8.71315552672979
234,23.4000000000001,9.51996903592173,8.63505371958835
235,23.5000000000001,9.42476934556251,8.5575523355558
236,23.6000000000001,9.33052165210689,8.48064898230031
237,23.7000000000001,9.23721643558582,8.40434121917537
238,23.8000000000001,9.14484427122996,8.32862655914772
239,23.9000000000001,9.05339582851766,8.25350247067706
240,24.0000000000001,8.96286187023248,8.1789663795487
241,24.1000000000001,8.87323325153016,8.10501567066005
242,24.2000000000001,8.78450091901486,8.03164768976215
243,24.3000000000001,8.69665590982471,7.95885974515706
244,24.4000000000001,8.60968935072646,7.88664910935216
245,24.5000000000001,8.5235924572192,7.81501302067238
246,24.6000000000001,8.43835653264701,7.74394868483113
247,24.7000000000001,8.35397296732054,7.67345327646098
248,24.8000000000001,8.27043323764733,7.60352394060496
249,24.9000000000001,8.18772890527086,7.53415779416934
250,25.0000000000001,8.10585161621815,7.46535192733866
251,25.1000000000001,8.02479310005597,7.39710340495407
252,25.2000000000001,7.94454516905541,7.32940926785554
253,25.3000000000001,7.86509971736485,7.26226653418899
254,25.4000000000001,7.7864487201912,7.19567220067886
255,25.5000000000001,7.70858423298929,7.12962324386719
256,25.6000000000001,7.6314983906594,7.06411662131974
257,25.7000000000001,7.55518340675281,6.99914927279994
258,25.8000000000001,7.47963157268528,6.93471812141147
259,25.9000000000001,7.40483525695842,6.87082007471009
260,26.0000000000001,7.33078690438884,6.80745202578548
261,26.1000000000001,7.25747903534495,6.74461085431365
262,26.2000000000001,7.1849042449915,6.68229342758083
263,26.3000000000001,7.11305520254159,6.62049660147913
264,26.4000000000001,7.04192465051617,6.55921722147496
265,26.5000000000001,6.97150540401101,6.49845212355062
266,26.6000000000001,6.9017903499709,6.43819813511972
267,26.7000000000001,6.83277244647119,6.37845207591704
268,26.8000000000001,6.76444472200648,6.31921075886341
269,26.9000000000001,6.69680027478641,6.2604709909062
270,27.0000000000001,6.62983227203855,6.20222957383594
271,27.1000000000001,6.56353394931816,6.14448330507961
272,27.2000000000001,6.49789860982498,6.0872289784712
273,27.3000000000001,6.43291962372673,6.03046338500003
274,27.4000000000001,6.36859042748947,5.97418331353729
275,27.5000000000001,6.30490452321457,5.91838555154144
276,27.6000000000001,6.24185547798243,5.86306688574276
277,27.7000000000001,6.1794369232026,5.80822410280773
278,27.8000000000001,6.11764255397058,5.7538539899836
279,27.9000000000001,6.05646612843087,5.69995333572363
280,28.0000000000001,5.99590146714656,5.64651893029347
281,28.1000000000001,5.9359424524751,5.59354756635906
282,28.2000000000001,5.87658302795034,5.54103603955663
283,28.3000000000001,5.81781719767084,5.488981149045
284,28.4000000000001,5.75963902569413,5.43737969804081
285,28.5000000000001,5.70204263543719,5.38622849433694
286,28.6000000000001,5.64502220908282,5.33552435080457
287,28.7000000000001,5.58857198699199,5.28526408587931
288,28.8000000000001,5.53268626712207,5.23544452403164
289,28.9000000000001,5.47735940445085,5.18606249622223
290,29.0000000000001,5.42258581040634,5.13711484034229
291,29.1000000000001,5.36835995230228,5.08859840163951
292,29.2000000000001,5.31467635277926,5.04051003312974
293,29.3000000000001,5.26152958925146,4.99284659599494
294,29.4000000000001,5.20891429335895,4.94560495996756
295,29.5000000000001,5.15682515042536,4.8987820037018
296,29.6000000000002,5.10525689892111,4.85237461513201
297,29.7000000000002,5.05420432993189,4.80637969181858
298,29.8000000000002,5.00366228663258,4.76079414128153
299,29.9000000000002,4.95362566376625,4.71561488132223
300,30.0000000000002,4.90408940712859,4.67083884033344
301,30.1000000000002,4.8550485130573,4.62646295759806
302,30.2000000000002,4.80649802792673,4.58248418357667
303,30.3000000000002,4.75843304764746,4.53889948018441
304,30.4000000000002,4.71084871717099,4.49570582105719
305,30.5000000000002,4.66374022999928,4.45290019180776
306,30.6000000000002,4.61710282769928,4.4104795902716
307,30.7000000000002,4.57093179942229,4.36844102674316
308,30.8000000000002,4.52522248142807,4.32678152420252
309,30.9000000000002,4.47997025661379,4.28549811853275
310,31.0000000000002,4.43517055404765,4.24458785872823
311,31.1000000000002,4.39081884850717,4.20404780709414
312,31.2000000000002,4.3469106600221,4.16387503943733
313,31.3000000000002,4.30344155342188,4.12406664524881
314,31.4000000000002,4.26040713788766,4.08461972787805
315,31.5000000000002,4.21780306650878,4.04553140469937
316,31.6000000000002,4.1756250358437,4.00679880727047
317,31.7000000000002,4.13386878548526,3.96841908148349
318,31.8000000000002,4.09253009763041,3.93038938770868
319,31.9000000000002,4.0516047966541,3.89270690093081
320,32.0000000000002,4.01108874868756,3.85536881087873
321,32.1000000000002,3.97097786120069,3.81837232214803
322,32.2000000000002,3.93126808258868,3.78171465431708
323,32.3000000000002,3.89195540176279,3.74539304205662
324,32.4000000000002,3.85303584774516,3.70940473523312
325,32.5000000000002,3.81450548926771,3.67374699900591
326,32.6000000000002,3.77636043437504,3.63841711391847
327,32.7000000000002,3.73859683003129,3.60341237598385
328,32.8000000000002,3.70121086173097,3.56873009676448
329,32.9000000000002,3.66419875311366,3.5343676034465
330,33.0000000000002,3.62755676558253,3.50032223890871
331,33.1000000000002,3.5912811979267,3.46659136178636
332,33.2000000000002,3.55536838594743,3.4331723465299
333,33.3000000000002,3.51981470208796,3.40006258345878
334,33.4000000000002,3.48461655506708,3.36725947881048
335,33.5000000000002,3.44977038951641,3.33476045478494
336,33.6000000000002,3.41527268562124,3.30256294958441
337,33.7000000000002,3.38111995876503,3.27066441744893
338,33.8000000000002,3.34730875917738,3.2390623286876
339,33.9000000000002,3.31383567158561,3.20775416970563
340,34.0000000000002,3.28069731486975,3.17673744302737
341,34.1000000000002,3.24789034172105,3.14600966731552
342,34.2000000000002,3.21541143830384,3.11556837738642
343,34.3000000000002,3.18325732392081,3.08541112422173
344,34.4000000000002,3.1514247506816,3.0555354749765
345,34.5000000000002,3.11991050317478,3.02593901298379
346,34.6000000000002,3.08871139814303,2.99661933775586
347,34.7000000000002,3.0578242841616,2.96757406498217
348,34.8000000000002,3.02724604131999,2.93880082652415
349,34.9000000000002,2.99697358090679,2.91029727040686
350,35.0000000000002,2.96700384509772,2.88206106080779
351,35.1000000000002,2.93733380664674,2.85408987804262
352,35.2000000000002,2.90796046858027,2.82638141854823
353,35.3000000000002,2.87888086389447,2.79893339486307
354,35.4000000000002,2.85009205525553,2.77174353560475
355,35.5000000000002,2.82159113470297,2.74480958544521
356,35.6000000000002,2.79337522335594,2.71812930508334
357,35.7000000000002,2.76544147112238,2.69170047121523
358,35.8000000000002,2.73778705641116,2.66552087650215
359,35.9000000000002,2.71040918584705,2.63958832953622
360,36.0000000000002,2.68330509398858,2.61390065480396
361,36.1000000000002,2.65647204304869,2.58845569264777
362,36.2000000000002,2.6299073226182,2.5632512992253
363,36.3000000000002,2.60360824939202,2.53828534646698
364,36.4000000000002,2.5775721668981,2.51355572203156
365,36.5000000000002,2.55179644522912,2.48906032925991
366,36.6000000000003,2.52627848077683,2.464797087127
367,36.7000000000003,2.50101569596906,2.44076393019223
368,36.8000000000003,2.47600553900937,2.41695880854808
369,36.9000000000003,2.45124548361928,2.39337968776721
370,37.0000000000003,2.42673302878309,2.37002454884806
371,37.1000000000003,2.40246569849525,2.34689138815893
372,37.2000000000003,2.3784410415103,2.3239782173807
373,37.3000000000003,2.3546566310952,2.30128306344819
374,37.4000000000003,2.33111006478425,2.27880396849018
375,37.5000000000003,2.3077989641364,2.25653898976822
376,37.6000000000003,2.28472097449504,2.23448619961422
377,37.7000000000003,2.26187376475009,2.21264368536688
378,37.8000000000003,2.23925502710259,2.19100954930705
379,37.9000000000003,2.21686247683156,2.16958190859193
380,38.0000000000003,2.19469385206325,2.14835889518841
381,38.1000000000003,2.17274691354262,2.12733865580527
382,38.2000000000003,2.15101944440719,2.10651935182459
383,38.3000000000003,2.12950924996312,2.08589915923217
384,38.4000000000003,2.10821415746349,2.06547626854716
385,38.5000000000003,2.08713201588885,2.04524888475085
386,38.6000000000003,2.06626069572996,2.02521522721472
387,38.7000000000003,2.04559808877266,2.00537352962773
388,38.8000000000003,2.02514210788494,1.9857220399229
389,38.9000000000003,2.00489068680609,1.96625902020329
390,39.0000000000003,1.98484177993803,1.94698274666729
391,39.1000000000003,1.96499336213865,1.92789150953332
392,39.2000000000003,1.94534342851726,1.90898361296404
393,39.3000000000003,1.92588999423209,1.89025737498993
394,39.4000000000003,1.90663109428977,1.87171112743246
395,39.5000000000003,1.88756478334687,1.8533432158267
396,39.6000000000003,1.8686891355134,1.83515199934364
397,39.7000000000003,1.85000224415826,1.8171358507119
398,39.8000000000003,1.83150222171668,1.79929315613925
399,39.9000000000003,1.81318719949952,1.78162231523363
400,40.0000000000003,1.79505532750452,1.76412174092395
401,40.1000000000003,1.77710477422947,1.74678985938052
402,40.2000000000003,1.75933372648718,1.7296251099352
403,40.3000000000003,1.74174038922231,1.71262594500137
404,40.4000000000003,1.72432298533009,1.69579082999356
405,40.5000000000003,1.70707975547678,1.67911824324699
406,40.6000000000003,1.69000895792202,1.66260667593682
407,40.7000000000003,1.6731088683428,1.64625463199731
408,40.8000000000003,1.65637777965937,1.63006062804079
409,40.9000000000003,1.63981400186277,1.61402319327657
410,41.0000000000003,1.62341586184415,1.59814086942966
411,41.1000000000003,1.60718170322571,1.58241221065951
412,41.2000000000003,1.59110988619345,1.56683578347858
413,41.3000000000003,1.57519878733151,1.55141016667094
414,41.4000000000003,1.5594467994582,1.53613395121084
415,41.5000000000003,1.54385233146362,1.5210057401812
416,41.6000000000003,1.52841380814898,1.50602414869221
417,41.7000000000003,1.51312967006749,1.49118780379986
418,41.8000000000003,1.49799837336682,1.47649534442454
419,41.9000000000003,1.48301838963315,1.46194542126971
420,42.0000000000003,1.46818820573682,1.44753669674065
421,42.1000000000003,1.45350632367945,1.43326784486321
422,42.2000000000003,1.43897126044265,1.41913755120274
423,42.3000000000003,1.42458154783823,1.40514451278311
424,42.4000000000003,1.41033573235984,1.39128743800583
425,42.5000000000003,1.39623237503625,1.37756504656931
426,42.6000000000003,1.38227005128588,1.36397606938829
427,42.7000000000003,1.36844735077302,1.35051924851338
428,42.8000000000003,1.35476287726529,1.33719333705084
429,42.9000000000003,1.34121524849264,1.32399709908248
430,43.0000000000003,1.32780309600772,1.31092930958576
431,43.1000000000003,1.31452506504764,1.29798875435412
432,43.2000000000003,1.30137981439716,1.28517422991751
433,43.3000000000003,1.28836601625319,1.27248454346313
434,43.4000000000003,1.27548235609066,1.2599185127564
435,43.5000000000003,1.26272753252975,1.24747496606218
436,43.6000000000004,1.25010025720445,1.23515274206623
437,43.7000000000004,1.23759925463241,1.22295068979695
438,43.8000000000004,1.22522326208609,1.21086766854734
439,43.9000000000004,1.21297102946522,1.19890254779725
440,44.0000000000004,1.20084131917057,1.18705420713596
441,44.1000000000004,1.18883290597887,1.17532153618495
442,44.2000000000004,1.17694457691908,1.16370343452104
443,44.3000000000004,1.16517513114989,1.15219881159981
444,44.4000000000004,1.15352337983839,1.14080658667931
445,44.5000000000004,1.14198814604,1.12952568874411
446,44.6000000000004,1.1305682645796,1.11835505642963
447,44.7000000000004,1.11926258193381,1.10729363794683
448,44.8000000000004,1.10806995611447,1.09634039100723
449,44.9000000000004,1.09698925655333,1.08549428274823
450,45.0000000000004,1.08601936398779,1.0747542896588
451,45.1000000000004,1.07515917034791,1.0641193975055
452,45.2000000000004,1.06440757864444,1.05358860125887
453,45.3000000000004,1.05376350285799,1.04316090502014
454,45.4000000000004,1.04322586782941,1.03283532194831
455,45.5000000000004,1.03279360915112,1.02261087418764
456,45.6000000000004,1.02246567305961,1.0124865927954
457,45.7000000000004,1.01224101632901,1.00246151767009
458,45.8000000000004,1.00211860616572,0.992534697479977
459,45.9000000000004,0.992097420104062,0.982705189592035
460,46.0000000000004,0.982176445903022,0.972972060001234
461,46.1000000000004,0.972354681443991,0.96333438326024
462,46.2000000000004,0.962631134629551,0.953791242409475
463,46.3000000000004,0.953004823283256,0.944341728907581
464,46.4000000000004,0.943474775050423,0.934984942562262
465,46.5000000000004,0.934040027299919,0.925719991461521
466,46.6000000000004,0.92469962702692,0.91654599190529
467,46.7000000000004,0.915452630756651,0.907462068337453
468,46.8000000000004,0.906298104449084,0.898467353278271
469,46.9000000000004,0.897235123404593,0.889560987257196
470,47.0000000000004,0.888262772170547,0.880742118746098
471,47.1000000000004,0.879380144448842,0.872009904092882
472,47.2000000000004,0.870586343004354,0.863363507455512
473,47.3000000000004,0.86188047957431,0.854802100736446
474,47.4000000000004,0.853261674778567,0.84632486351746
475,47.5000000000004,0.844729058030781,0.837930982994896
476,47.6000000000004,0.836281767450473,0.829619653915306
477,47.7000000000004,0.827918949775969,0.821390078511505
478,47.8000000000004,0.819639760278209,0.813241466439034
479,47.9000000000004,0.811443362675427,0.805173034713036
480,48.0000000000004,0.803328929048673,0.797184007645529
481,48.1000000000004,0.795295639758186,0.789273616783105
482,48.2000000000004,0.787342683360604,0.781441100845025
483,48.3000000000004,0.779469256526998,0.773685705661731
484,48.4000000000004,0.771674563961728,0.766006684113766
485,48.5000000000004,0.763957818322111,0.758403296071108
486,48.6000000000004,0.75631824013889,0.750874808332907
487,48.7000000000004,0.748755057737501,0.743420494567638
488,48.8000000000004,0.741267507160126,0.73603963525366
489,48.9000000000004,0.733854832088524,0.728731517620188
490,49.0000000000004,0.726516283767639,0.72149543558867
491,49.1000000000004,0.719251120929963,0.714330689714573
492,49.2000000000004,0.712058609720663,0.707236587129581
493,49.3000000000004,0.704938023623456,0.700212441484196
494,49.4000000000004,0.697888643387222,0.693257572890746
495,49.5000000000004,0.69090975695335,0.686371307866804
496,49.6000000000004,0.684000659383816,0.679552979279001
497,49.7000000000004,0.677160652789978,0.672801926287259
498,49.8000000000004,0.670389046262078,0.666117494289414
499,49.9000000000004,0.663685155799457,0.659499034866246
500,50.0000000000004,0.657048304241463,0.652945905726916
